Target Gene Symbol,n_sgrnas,z_scored_avg_lfc,p_value,FDR
OR51B6,4,0.6707063852029324,0.7421627030445581,0.8906257241012746
OR51C1P,9,-0.15166752610145437,0.4089125896720185,0.718518379897486
OR51E1,7,-0.4278421908002653,0.3070104618405979,0.6452996869129235
OR51E2,8,0.0013172245118627472,0.47092094461216777,0.7546944947837291
OR51F1,9,0.14663392357307098,0.5318871660942932,0.7890802723987462
OR51F2,7,-0.1379111597733629,0.41436196252221225,0.7220447490567525
OR51G1,6,0.370464683581313,0.62620127117394,0.8400228393938648
OR51I1,7,2.024606504015229,0.9819538811561778,0.9928037987210352
OR51Q1,6,-0.7514994746174929,0.20920059646483474,0.5483378327559754
OR51S1,6,1.5211543843535402,0.9436851948170851,0.9766952915489948
OR51T1,5,0.6084713329759792,0.7197310802106802,0.8825752631633761
OR51V1,4,-0.5806326216252258,0.2580332770749107,0.6006775399362547
OR52B2,6,1.2827272439257331,0.9083617405565506,0.9619059069823485
OR52B4,6,-1.891526020499711,0.035349485032980965,0.17602580714096405
OR52B6,5,-1.4997490273949274,0.06308074065282454,0.26344582772198427
OR52D1,7,-0.10778378665888158,0.42639294519490684,0.7278910857699634
OR52E2,4,-0.42851587333524455,0.30678234117373626,0.6452996869129235
OR52E6,4,-0.29867346210843765,0.3527043925839647,0.6793058402604817
OR52E8,8,-0.8470220423765427,0.18412141841482135,0.5116924918614257
OR52I1,6,-1.0106805346571195,0.14459762343371996,0.4479844637384427
OR52J3,4,0.26910886684683666,0.5837789642027982,0.818157583122136
OR52K2,9,-0.2869072362373097,0.35705112519199245,0.6825371230632143
OR52L1,8,-1.058828554759283,0.1339131320251703,0.42830874165353094
OR52M1,4,0.05232820175971742,0.49215853375145346,0.7678732637365673
OR52R1,6,-0.04676766708866114,0.45112721825383895,0.743518548001025
OR52W1,7,0.6993489744075548,0.7521671694078499,0.8945728110453618
OR56A5,6,-0.8684928171967385,0.17868219085249287,0.5047360088718802
OR56B4,7,0.502443816238878,0.6794381369284568,0.8629897531152254
OR5AC2,8,-0.5988083062343448,0.2525631473515869,0.5964071718880716
OR5AK2,6,0.3416531008947226,0.6142391302019865,0.8340790738129067
OR5AP2,5,-1.3093502067584566,0.0873523533041716,0.32636599333703
OR5AR1,4,0.17964470819847794,0.5458769715010796,0.7970691345532602
OR5AU1,4,-1.2557412583237264,0.09591930632135683,0.34760390582227924
OR5B17,6,-0.37124005994954207,0.32656200386806644,0.6616742131879385
OR5B21,4,-0.7107319307895062,0.22035756624298375,0.5601697664318117
OR5C1,8,-0.6149442052864278,0.2477660899920966,0.591148222775664
OR5D13,4,-1.0379398070727932,0.13848923071271096,0.4369482213210505
OR5D14,4,0.6212076931148629,0.7243978913766056,0.8838255831907584
OR5D16,7,0.43691284401917063,0.6533691208453943,0.8524714732476919
OR5D18,6,0.17148127722046633,0.5424155126037911,0.7954612827394161
OR5F1,6,-0.7344111256226731,0.2138426990171069,0.5523414481332691
OR5H6,7,-0.24112005864950883,0.3742332480667889,0.6948363355716312
OR5I1,5,-0.6063030651351307,0.25032818910428495,0.5938727190802547
OR5J2,3,-0.3483045616446077,0.3346973355444265,0.6668770623406608
OR5K2,9,-1.0568107871554433,0.13435107566539484,0.42883754740203894
OR5K3,5,-0.4603645867166892,0.2961220824391716,0.6369260976150666
OR5K4,6,0.07422988741839415,0.5013397712596028,0.7727526354942882
OR5L1,7,-1.4166447609054111,0.07254359912082844,0.28829589907450076
OR5L2,4,0.46662782485933274,0.6652891773917866,0.8565450689963685
OR5M10,5,-0.25078789790399786,0.37057092415441995,0.6920525658154912
OR5M11,6,0.9135817825835463,0.8203889987588097,0.923792121097974
OR5M8,8,-0.2929181397890989,0.3548269330645665,0.6805860747893728
OR5M9,4,-0.2662607314488735,0.3647473510935348,0.6881207022379229
OR5P2,9,1.3495987957349878,0.9199290792535513,0.9662531287040557
OR5T3,8,-0.2327122181218597,0.3774326892659482,0.6974837861256293
OR5W2,5,0.5153490459670265,0.6844736065026624,0.8650921281762457
OR6B2,7,-1.5951277798076628,0.054102562984490024,0.23773139698748097
OR6C65,10,-0.29321359850291945,0.35471779979211127,0.6805860747893728
OR6C68,7,0.2558034988431417,0.5781553438084335,0.8158659209891453
OR6C70,7,0.11728904103223182,0.519476890684624,0.7822403689736477
OR6C76,7,-0.1691788915003728,0.402017912269908,0.7137112884340311
OR6K2,4,-0.1278080370219572,0.4183820677149704,0.7234290838407461
OR6K6,7,1.1289614955828027,0.8765738844267722,0.9485857408071503
OR6M1,9,1.1950212505297781,0.8911130683804352,0.955114304738252
OR6Q1,3,0.0021974664505804344,0.4712854683750856,0.7548965453132364
OR6S1,5,1.2069276331907428,0.8935929957930842,0.9558224717580491
OR6T1,2,-0.8701602376430246,0.17826282175501673,0.5042810259657502
OR6V1,5,-0.7372397287202659,0.21307090563337894,0.5515068539203749
OR6X1,6,0.12577149964590817,0.5230608374282782,0.7849144685173872
OR7A5,6,-0.049924595975843436,0.44983640616365084,0.7429187960762237
OR7C1,6,-0.049924595975843436,0.44983640616365084,0.7429187960762237
OR7C2,9,-0.6717963972307898,0.23128707475333757,0.5730824423632552
OR7E24,9,-0.24457200220857786,0.37292354639620057,0.6938713483163066
OR7G1,4,1.167823137005561,0.8852863284393847,0.9529972434262914
OR7G3,6,0.6431053734203582,0.7323304503977235,0.8868489807645514
OR8A1,9,1.0737920903975564,0.8634367181615001,0.9436632853822559
OR8B12,8,-1.5183657788184077,0.061179831138883145,0.258191744334607
OR8B4,3,-0.4182954185740321,0.3102548384191892,0.6476415496442723
OR8D2,6,0.16572877485600232,0.5399769117883798,0.7942001051563202
OR8G2P,7,0.4604980301878744,0.6628431472374009,0.8556062201344952
OR8H3,8,-0.35572919163160216,0.33205061476922204,0.6653793927298691
OR8I2,5,-0.023559350127625833,0.46065058432046796,0.7488027590452303
OR8K1,8,0.8000855776676141,0.7857152057396102,0.9093164151444348
OR8K5,8,-0.859225413688106,0.1810210197065947,0.507763408700853
OR8U1,12,1.023225605397317,0.8506220898300905,0.938084546925432
OR8U3,5,0.5523424401177245,0.6987124972058384,0.8713568650450346
OR9A2,5,0.7700158300318396,0.7759706331887785,0.9046441231907467
OR9Q1,5,-2.937756848718147,0.010242470965356451,0.07150411405807461
ORAI1,4,-1.995128902274699,0.030837954156724207,0.16054276354563785
ORAI2,6,-1.1498745985488594,0.11512691033489278,0.3898906864714336
ORAI3,5,1.8372279822499815,0.9711709789301223,0.9873370810053923
ORC1,9,-8.094990967870876,6.1227356273091e-25,8.802656545065794e-24
ORC2,6,-8.66281961696568,2.3477424365296316e-35,3.597267368049501e-34
ORC3,7,-5.264923226633059,0.0018054359570412867,0.019298535991544942
ORC4,7,-3.690100997300975,0.006200899749549934,0.0514072835187765
ORC5,8,-26.38548708944586,0.0,0.0
ORC6,5,-4.437098840976002,0.004618029728308589,0.04387244447975905
ORM1,8,-1.6413876802273981,0.050373180302075285,0.22581204572839592
ORM2,9,-1.0121533974313606,0.1442637440390549,0.4476245567103604
ORMDL1,8,-0.016147830614768783,0.4637039421640583,0.7507231714525971
ORMDL2,8,-0.1403930277909874,0.4133767066298194,0.721161924984351
ORMDL3,6,0.3649476073803594,0.6239181229711763,0.8386884858881218
OS9,9,0.6513426284702445,0.7352843283392447,0.8877222088349563
OSBP,6,0.6625007084040013,0.7392591431760455,0.8893184445834283
OSBPL10,2,-0.09551983320861519,0.4313264405313081,0.7309026585645467
OSBPL11,6,-0.6381514210474781,0.24096152817091704,0.5828588886830345
OSBPL1A,7,-0.07353484006399225,0.44021957447465865,0.7371223358606322
OSBPL2,6,-0.5212267879143502,0.27642565031698696,0.6200935235928416
OSBPL3,4,-0.6912949956812753,0.22577907222820742,0.5668709606383492
OSBPL5,6,-0.2616584938984391,0.36647458994221316,0.689492350417173
OSBPL6,6,-0.6976048627973216,0.22401162625038995,0.564575095958426
OSBPL7,7,0.08288290018041722,0.5049760144031484,0.7739381259566435
OSBPL8,5,-0.8931545011180776,0.17252475864284564,0.4959265827472205
OSBPL9,9,-1.3858116010389099,0.0764878126140445,0.29875319182222515
OSCAR,6,1.7194812826120087,0.9626844070542182,0.9838818405892481
OSCP1,8,-1.542495706945874,0.05882686561980777,0.25158014098439313
OSER1,3,1.2445246230459224,0.9011390284079103,0.9589492890949953
OSGEP,8,-6.614209140496618,9.121396659132992e-08,1.150197760417191e-06
OSGEPL1,8,-0.04252658817512769,0.4528630952200589,0.7442203093489105
OSGIN1,7,-0.4855058412298287,0.287878856475938,0.6303063627622476
OSGIN2,8,-1.5995267134549676,0.0537316341880517,0.23654199127048786
OSM,7,0.009546449104969162,0.47433165479573425,0.7566299347286696
OSMR,6,-0.02380851456690783,0.4605480338817183,0.748752496390078
OSR1,9,-1.690878297487859,0.04677298764030653,0.2150873782426471
OSR2,6,-0.6429394932924288,0.23957119750197353,0.5812168736093497
OST4,9,-1.4849911414107968,0.06464246148924979,0.2680113651510143
OSTC,6,-2.4751731690051426,0.016796052353645164,0.1033438983962711
OSTF1,8,0.3446411190279497,0.6154840009913869,0.8344000593046649
OSTM1,5,1.4303606757458889,0.9321228079960502,0.971707656645761
OSTN,6,-0.9176074037081667,0.16651662402410344,0.48651169495009805
OTC,4,0.5151833600733307,0.6844091760709314,0.8650921281762457
OTOF,7,-0.49572489063131353,0.2845714569909182,0.6266841285888984
OTOG,8,-2.6323406716777775,0.01409649131106107,0.09078794489215279
OTOGL,9,-0.5798810606068575,0.2582610124561169,0.6009375188932902
OTOL1,5,-0.17334545503604462,0.4003846005329946,0.7131590964579485
OTOP1,5,-0.8544832465396226,0.18222304067632122,0.5094209954187597
OTOP2,5,-1.1030665339818515,0.12454057545922642,0.40950225447549504
OTOP3,7,-0.4161251425277053,0.3109954233792551,0.6481188570468315
OTOR,8,-1.8768854293453645,0.036048089277212404,0.17836953637901404
OTOS,4,-0.6498309852404685,0.2375780796437789,0.5794229978274078
OTP,6,1.4910014712224606,0.9400803370886237,0.9752006608200665
OTUB1,5,0.7907282138944087,0.7827075702622435,0.9077330468661529
OTUB2,6,0.30842611520722474,0.6003382712870458,0.8284230240364827
OTUD1,4,0.23448267758093383,0.5691296210082166,0.8103990235929777
OTUD3,6,0.48450036862778817,0.6723808397126507,0.8602274320525144
OTUD4,1,1.5477618918619793,0.9466861535477271,0.977766740155686
OTUD5,6,-3.2983360858193373,0.0076473697950568045,0.05811570033063095
OTUD6A,7,-0.7398785985877281,0.21235210263495014,0.5508798950422418
OTUD6B,5,0.8270132067183295,0.7942448029316985,0.9127022064248903
OTUD7B,5,-1.4317251766535048,0.07070245109023984,0.2840449795162083
OTULIN,8,-0.7871642869050376,0.19966708120195917,0.5343863360941601
OTULINL,6,-0.9865011974759448,0.15013922220369572,0.4587697048045221
OTX1,5,0.7258726818592395,0.7612489754846328,0.899086336121092
OTX2,4,-0.5158644399561615,0.2781257761550619,0.6212182732075836
OVCA2,6,1.3247805322146375,0.9157947494283161,0.9640562951683204
OVCH1,9,0.055740247950178325,0.49358662767475064,0.7683992919809538
OVCH2,3,0.8732331115811001,0.8084478809980679,0.9188483889804909
OVGP1,4,-2.8203675656347755,0.011550131764833164,0.07786455412299947
OVOL1,9,0.8535691777447448,0.8024732337596089,0.9158577529431764
OVOL2,8,-0.07864663564882948,0.43814634068510844,0.7353208101985056
OVOL3,6,-1.3358450592500908,0.08340925017184668,0.3168296446260198
OXA1L,4,-24.303719839147334,0.0,0.0
OXCT1,7,-1.067730785169806,0.13199160134016374,0.424247481440196
OXCT2,7,-0.2721553574637105,0.36254124732893755,0.6863125842927621
OXER1,4,-5.247873373321031,0.0018576633147584546,0.01973388316977791
OXGR1,7,-0.48288820424481094,0.28873006146841806,0.6304767546140809
OXLD1,11,0.47346258950774067,0.6680083031829089,0.8579977368975826
OXNAD1,9,-1.3323484138264894,0.08391869268385448,0.31803516598938386
OXSM,7,-0.44429734608051,0.3014695936469515,0.641004901923125
OXSR1,7,-0.5632360766964222,0.26333670863060726,0.6053345164174346
OXT,9,-1.2254138830159569,0.10111482350845642,0.36034444466096505
OXTR,7,0.4389720285644516,0.6542001250758465,0.8529131858461055
P2RX1,4,-0.372344286216844,0.32617338186011474,0.6616039548897726
P2RX2,10,-2.6445481373554425,0.013912149146861596,0.08984592522932137
P2RX3,6,0.5653254264770545,0.7036384407456026,0.8735667771098152
P2RX4,10,-1.4989440328641304,0.0631646627755929,0.2636796415778123
P2RX5,4,0.005723707281218515,0.47274648128819824,0.7554680551730867
P2RX5-TAX1BP3,2,-0.3923215122031124,0.31919165985102943,0.6556941642693439
P2RX6,4,1.1227528674083047,0.8751401877894696,0.9478547013241783
P2RX7,5,-0.9225972517213495,0.16530275097518257,0.4846877959239704
P2RY1,5,-1.1969954339018571,0.10620944920469128,0.3714182609553459
P2RY10,4,-1.191876452175131,0.1071500874005631,0.37339342807096726
P2RY11,10,0.44354846064025905,0.6560444074233651,0.8535216858600119
P2RY12,8,-0.2744548105716919,0.3616825565509953,0.6858344168772614
P2RY13,8,-0.8841087978289238,0.17477195796600242,0.4996417508199975
P2RY14,7,0.8751823394344783,0.8090346181973256,0.9189017140620286
P2RY2,2,0.5006802066671074,0.6787473493023629,0.8626253664898733
P2RY4,6,1.1742850294678844,0.8866909921289428,0.9530838478752188
P2RY6,7,-0.8231708534962547,0.19024842133285913,0.5200419817520405
P2RY8,7,0.2363148592937658,0.5699057913065844,0.8105217201378062
P3H1,8,0.31205445545205535,0.6018609542954665,0.8291097368670745
P3H2,5,-0.08702300885281629,0.4347561628363779,0.732868640971122
P3H3,4,-1.539110412831506,0.05914961126067169,0.25244567302005416
P3H4,2,0.5089782555508976,0.6819920848129524,0.864198468484534
P3R3URF-PIK3R3,8,0.5093458684850869,0.6821355040730415,0.8642061684823359
P4HA1,8,-0.0961309849459608,0.43108011421481995,0.7308037104654833
P4HA2,6,0.25575667931392226,0.578135541473116,0.8158659209891453
P4HA3,4,0.6474890007322125,0.7339044787399474,0.88704118330635
P4HB,8,0.35566266395670415,0.6200674981460684,0.8367649539861807
P4HTM,4,2.9361938040818405,0.9997026028393957,1.0
PA2G4,2,-5.293531815310968,0.0017183467653035733,0.01848275321289775
PAAF1,5,-1.1345705810916873,0.11814546770911866,0.3962743414969852
PABIR1,7,-0.9370313860481719,0.16181504659838003,0.48012930440704493
PABIR2,8,0.11574406162683086,0.5188244546319836,0.7815346831286942
PABIR3,7,0.9592056866132618,0.8333681547880748,0.9306922237433881
PABPC1,5,-2.7445352542455854,0.012506917351978886,0.0826919754230915
PABPC1L,6,0.9518203935280961,0.8313052855756488,0.9293047904231323
PABPC1L2A,14,1.2688611480058944,0.9057920556295275,0.9612847992672459
PABPC3,9,-0.5889359916318384,0.25552543133424155,0.5989763234429328
PABPC4,7,-6.204944467700284,1.697853378949327e-05,0.00020571487955344317
PABPC4L,3,0.030398212545469913,0.4830013361642748,0.7623566255629812
PABPC5,9,0.23113225816734076,0.5677100569064433,0.8100404566166194
PABPN1,2,0.5542922786916834,0.6994547059140721,0.8715468399955147
PABPN1L,5,-0.6686279752224731,0.23218881615799186,0.5740288879317169
PACC1,7,0.5816324479876265,0.7097714071825103,0.8769567189464917
PACRG,6,-0.5218172596701842,0.2762388532458257,0.6198218034852552
PACRGL,9,-0.41247031184533195,0.3122451362966167,0.6493611807724174
PACS1,4,1.3361916383719772,0.9177187539757042,0.965328035149859
PACS2,6,-1.3265580675512305,0.08476961691870655,0.3197989625439306
PACSIN1,7,2.054271717468883,0.983397612979547,0.9932296192384383
PACSIN2,7,-0.2414232040926792,0.3741181409225446,0.6947592863939865
PACSIN3,3,-6.120940656206139,3.743033669727772e-05,0.00044918783587699396
PADI1,7,-0.8711005490802926,0.1780265203751521,0.5040481345016238
PADI2,6,-0.759524002317484,0.20703749461765308,0.5448552608249599
PADI3,7,-0.3846792863036322,0.321851471827695,0.6580018598040674
PADI4,7,-1.3357987631586663,0.0834159736076346,0.3168296446260198
PADI6,4,-2.405146448587718,0.018244112019498354,0.10984709855858704
PAEP,7,0.3445446270109053,0.6154438150375305,0.8344000593046649
PAF1,7,-30.668757463372607,0.0,0.0
PAFAH1B1,3,-5.08906106408665,0.002369085596102046,0.0247570608768479
PAFAH1B2,4,-0.9585142114894339,0.15669077313611587,0.47047108708294244
PAFAH1B3,7,-0.42184792908013674,0.30904500693260606,0.646740196818226
PAFAH2,5,0.1258186417033999,0.5230807639585958,0.7849144685173872
PAG1,6,-0.6793541887601778,0.2291437451178484,0.5712166912671436
PAGE1,2,-0.4497935710810491,0.29963335683321934,0.6396221731245824
PAGE2,4,0.07022038118882018,0.4996565005686031,0.7720828160076597
PAGE2B,5,0.49687280381473153,0.6772538872862208,0.8620814308400073
PAGE4,5,0.6280558205802068,0.726891104499643,0.8846453818244758
PAGE5,7,0.6027088288218905,0.7176069317245928,0.8816866676482449
PAGR1,1,0.2093872638263447,0.5584915045709153,0.8042443363221351
PAH,8,-1.0007555547351175,0.14685862218005696,0.45224310128759143
PAICS,6,-2.168455491872322,0.024602411034271493,0.1365538703598774
PAIP1,7,0.42319973966433505,0.6478171178529717,0.8494716729602585
PAIP2,6,-0.24474092134426534,0.3728595150822346,0.6938713483163066
PAIP2B,5,-2.1634157853135685,0.024764090100795538,0.13712869722285637
PAK1IP1,7,-16.958428862761657,0.0,0.0
PAK2,6,-1.0089769417678025,0.14498434187942855,0.4487406823508727
PAK3,8,-1.3745216024549747,0.07799371669212574,0.3025774789677039
PAK4,5,-1.1732337031553992,0.1106341582770895,0.38030952472388807
PAK5,7,-2.672525589455313,0.013500838986022381,0.08773669437430012
PAK6,14,-0.6020152987899373,0.2516053524497812,0.595266488726649
PALB2,6,-5.16263645572977,0.002125046072637998,0.02239781949368369
PALD1,7,-2.085945295452896,0.027392512229569153,0.14778178146829862
PALM,3,-0.12477322275737267,0.4195925337468963,0.7242582627669456
PALM2AKAP2,7,1.6221167817795223,0.9542641014193743,0.9806878905215473
PALMD,3,-0.33122468856721243,0.34083309830713115,0.6712303786302171
PALS1,7,-0.8417850858512852,0.18545908502932693,0.5134806612054275
PALS2,5,0.09595009010732405,0.5104758257345194,0.776929143142024
PAM16,7,-10.543206992553447,3.6874941547454995e-85,6.673904809120882e-84
PAMR1,10,-0.6662500709326784,0.2328668264272854,0.5743176224807769
PAN2,6,2.7958519104326665,0.999299440388142,1.0
PAN3,3,1.4601955695982847,0.9361601595468327,0.9735419442537484
PANK1,5,-2.5920064983093494,0.014728433399302032,0.09373858303392599
PANK2,5,0.5554305989363634,0.6998876170732642,0.8715468399955147
PANK3,8,-4.604115996392664,0.004175948415974419,0.040633700128015
PANK4,2,0.9084215128600999,0.8188858679771894,0.9233015366845584
PANX1,4,-0.3837136929425651,0.3221885132809143,0.6580374869262022
PANX2,7,-2.4634131524102822,0.01702713829449999,0.10425601348857488
PANX3,5,0.3492504320709825,0.6174024800116346,0.8352598734017703
PAOX,8,-0.49185529248873283,0.285820928730285,0.6278942712072906
PAPLN,4,0.6802807993493114,0.7455295705727664,0.8923262503292859
PAPOLA,7,-3.739033725714552,0.00603112167088944,0.050309095793804666
PAPOLB,8,-1.8991408765353168,0.034992740041038785,0.17488958267267385
PAPOLG,3,-1.5902319123196231,0.054519582862986395,0.23906298854926694
PAPPA,7,1.7721501549822212,0.966675977562362,0.9853602358654929
PAPPA2,6,0.685603180873903,0.7473913786956456,0.8930000035215965
PAPSS1,5,0.26701345497935114,0.5828938674147324,0.817785272975153
PAPSS2,6,0.6070129859327987,0.7191942540405273,0.8823921793754208
PAQR3,4,1.7781946845143985,0.9671126750965978,0.9854554187571782
PAQR4,5,0.589522835189896,0.7127169458889251,0.8789415161393637
PAQR5,7,-1.4300222726056264,0.07090751309343601,0.28410827176193315
PAQR6,8,-0.47857659120781254,0.2901356842872167,0.6316913321328501
PAQR8,5,0.5408955940309976,0.6943382628218724,0.8695904781387966
PAQR9,4,-0.23166671240784698,0.377831461799622,0.6980840270521156
PARD3,6,-0.4601180508650836,0.29620366621441174,0.6369260976150666
PARD3B,5,-3.2268214266229656,0.008001983921401827,0.06005174965227214
